57	2017-09-25	TTM-00000009		0		0		0		0	0.1	1		0		0		0	0.1	1	1	-0.9	0.5	0.5	2017-11-29 12:23:17
58	2017-09-25	TTM-00000010	2	1		0		0		0		0		0		0		0	2	1	0.04	1.96	0.02	0.02	2017-11-29 12:23:17
59	2017-09-26	TTM-00000002	2.06	2		0	1.03	1		0	1.03	1		0		0		0	4.12	4	1.06	3.06	0.54	0.53	2017-11-29 12:23:20
60	2017-09-26	TTM-00000009		0		0		0		0	0.2	2		0		0		0	0.2	2	2	-1.8	1	1	2017-11-29 12:23:20
61	2017-09-27	TTM-00000002	2.2600000000000002	4		0	5.1899999999999995	2		0		0		0		0		0	7.45	6	0.15	7.3	0.1	0.05	2017-11-29 12:23:22
62	2017-09-27	TTM-00000009		0		0		0		0	0.6	6		0		0		0	0.6	6	6	-5.4	3	3	2017-11-29 12:23:22
63	2017-09-28	TTM-00000001		0		0		0		0	0.1	1		0		0		0	0.1	1	1	-0.9	0.5	0.5	2017-11-29 12:23:26
64	2017-09-28	TTM-00000002	0.1	1		0		0		0		0		0		0		0	0.1	1	0	0.1	0	0	2017-11-29 12:23:26
65	2017-09-29	TTM-00000002	0.1	1		0		0		0		0		0		0		0	0.1	1	0	0.1	0	0	2017-11-29 12:23:28
66	2017-09-29	TTM-00000013	0.5	5		0	1.3	4		0		0		0		0		0	1.8	9	0.04	1.76	0.02	0.01	2017-11-29 12:23:28
67	2017-10-02	TTM-00000010	1.1500000000000001	3		0		0		0	2	1		0		0		0	3.15	4	1.02	2.13	0.51	0.51	2017-11-29 12:24:07
68	2017-10-03	TTM-00000002	0.61	2		0		0		0		0		0		0		0	0.61	2	0.01	0.6	0.01	0.01	2017-11-29 12:24:14
69	2017-10-03	TTM-00000013	0.1	1		0		0		0		0		0		0		0	0.1	1	0	0.1	0	0	2017-11-29 12:24:14
70	2017-10-04	TTM-00000002	0.30000000000000004	3		0		0		0		0		0		0		0	0.3	3	0.01	0.29	0	0	2017-11-29 12:24:16
71	2017-10-04	TTM-00000011		0		0		0		0	1	1		0		0		0	1	1	1	0	0.5	0.5	2017-11-29 12:24:17
72	2017-10-04	TTM-00000013	0.2	2		0		0		0		0		0		0		0	0.2	2	0	0.2	0	0	2017-11-29 12:24:17
73	2017-10-05	TTM-00000001	5	1		0		0		0		0		0		0		0	5	1	0.1	4.9	0.05	0.05	2017-11-29 12:24:19
74	2017-10-05	TTM-00000002	0.51	1		0	0.05	1		0		0		0		0		0	0.56	2	0.01	0.55	0.01	0.01	2017-11-29 12:24:19
75	2017-10-06	TTM-00000002	0.1	1		0		0		0	2.3600000000000003	5		0		0		0	2.46	6	5	-2.54	2.5	2.5	2017-11-29 12:24:21
76	2017-10-06	TTM-00000013	0.1	1		0		0		0		0		0		0		0	0.1	1	0	0.1	0	0	2017-11-29 12:24:22
77	2017-10-07	TTM-00000010	1	1		0		0		0		0		0		0		0	1	1	0.02	0.98	0.01	0.01	2017-11-29 12:24:24
78	2017-10-09	TTM-00000002	1.03	1		0		0		0		0		0		0		0	1.03	1	0.02	1.01	0.01	0.01	2017-11-29 12:24:26
79	2017-10-10	TTM-00000001		0		0		0		0		0	0.2	2		0		0	0.2	2	2	-1.8	1	1	2017-11-29 12:24:28
80	2017-10-10	TTM-00000002	5.209999999999998	10		0		0		0	0.51	1	0.2	2		0		0	5.92	13	3.1	2.82	1.55	1.55	2017-11-29 12:24:28
81	2017-10-10	TTM-00000010		0		0		0		0	100	1		0		0		0	100	1	1	99	0.5	0.5	2017-11-29 12:24:28
82	2017-10-11	TTM-00000002	42.95000000000001	10		0		0		0	1.06	1		0		0		0	44.01	11	1.86	42.15	0.93	0.93	2017-11-29 12:24:31
83	2017-10-11	TTM-00000010	12	2		0		0		0		0		0		0		0	12	2	0.24	11.76	0.12	0.12	2017-11-29 12:24:31
84	2017-10-12	TTM-00000002	6.73	6		0		0		0		0		0		0		0	6.73	6	0.13	6.6	0.07	0.07	2017-11-29 12:24:33
85	2017-10-12	TTM-00000010	951.1	3		0		0		0		0		0		0		0	951.1	3	19.02	932.08	9.51	9.51	2017-11-29 12:24:34
86	2017-10-12	TTM-00000012	0.1	1		0		0		0		0		0		0		0	0.1	1	0	0.1	0	0	2017-11-29 12:24:34
87	2017-10-12	TTM-00000013	1	1		0		0		0		0		0		0		0	1	1	0.02	0.98	0.01	0.01	2017-11-29 12:24:34
88	2017-10-13	TTM-00000002	109.49999999999996	26		0	2	7		0	0.5	1	1	1		0		0	113	35	4.23	108.77	2.13	2.11	2017-11-29 12:24:37
89	2017-10-13	TTM-00000010	130	1		0		0		0		0		0		0		0	130	1	2.6	127.4	1.3	1.3	2017-11-29 12:24:37
90	2017-10-14	TTM-00000002	2.5	7		0	1	1		0		0	50	1		0		0	53.5	9	1.07	52.43	0.54	0.53	2017-11-29 12:24:40
91	2017-10-14	TTM-00000010	1110	3		0		0		0		0		0		0		0	1110	3	22.2	1087.8	11.1	11.1	2017-11-29 12:24:40
92	2017-10-14	TTM-00000012	0.1	1		0		0		0		0		0		0		0	0.1	1	0	0.1	0	0	2017-11-29 12:24:40
93	2017-10-14	TTM-00000013	1	1		0		0		0		0		0		0		0	1	1	0.02	0.98	0.01	0.01	2017-11-29 12:24:40
94	2017-10-15	TTM-00000002	3.1	7		0		0		0	0.2	2		0		0		0	3.3	9	2.06	1.24	1.03	1.03	2017-11-29 12:24:43
95	2017-10-15	TTM-00000010	5	2		0		0		0		0		0		0		0	5	2	0.1	4.9	0.05	0.05	2017-11-29 12:24:43
